,y,ELECVEH,num,Num,Household owns or leases an electric vehicle,"1 Yes
0 No",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGHOME,,Num,"EV is charged at home, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGAPT,,Num,"EV is charged at apartment building or complex, not imputed","1 Yes
0 No
-2 Not applicable",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGWKS,,Num,"EV is charged at workplace or school, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGBUS,,Num,"EV is charged at shopping center or business, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGMUNI,,Num,"EV is charged at municipal parking lot or building, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGDLR,,Num,"EV is charged at car dealerships, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGHWY,,Num,"EV is charged at highway rest stops, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
these aggregate to question below - portion of EV charging at home,n,EVCHRGOTH,,Num,"EV is charged at other public charging stations, not imputed","1 Yes
0 No
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
,outlier,EVHOMEAMT,cat,Num,"Portion of EV charging done at home, not imputed","1 All at home (100%)
2 Almost all at home (80% - 99%)
3 Most at home (60% - 79%)
4 About half at home (40% - 59%)
5 Some at home (20% - 39%)
6 Very little or none at home (0% - 19%)
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
,category,EVCHRGTYPE,cat,Num,"Type of EV charger used at home, not imputed","1 Level 1 charger (typical household 120 volt outlet)
2 Level 2 charger (higher-powered 240 volt outlet)
-2 Not applicable
""."" or blank Missing",ENERGY BILLS
